Newcastle,beat,Coventry,19/09/1998
Derby,beat,Leicester,19/09/1998
Leeds,tied,Aston Villa,19/09/1998
Liverpool,tied,Charlton,19/09/1998
Middlesbrough,tied,Everton,19/09/1998
Nott'm Forest,tied,West Ham,19/09/1998
Southampton,tied,Tottenham,19/09/1998
Wimbledon,beat,Sheffield Weds,19/09/1998
Arsenal,beat,Man United,20/09/1998
Chelsea,beat,Blackburn,21/09/1998
Man United,beat,Liverpool,24/09/1998
Aston Villa,beat,Derby,26/09/1998
Charlton,tied,Coventry,26/09/1998
Chelsea,beat,Middlesbrough,26/09/1998
Everton,tied,Blackburn,26/09/1998
Newcastle,beat,Nott'm Forest,26/09/1998
Sheffield Weds,beat,Arsenal,26/09/1998
Tottenham,tied,Leeds,26/09/1998
Leicester,tied,Wimbledon,27/09/1998
West Ham,beat,Southampton,28/09/1998
Blackburn,beat,West Ham,03/10/1998
Aston Villa,beat,Coventry,03/10/1998
Tottenham,beat,Derby,03/10/1998
Leicester,beat,Leeds,03/10/1998
Middlesbrough,beat,Sheffield Weds,03/10/1998
Charlton,beat,Nott'm Forest,03/10/1998
Man United,beat,Southampton,03/10/1998
Everton,beat,Wimbledon,03/10/1998
Arsenal,beat,Newcastle,04/10/1998
Liverpool,tied,Chelsea,04/10/1998
Arsenal,tied,Southampton,17/10/1998
Chelsea,beat,Charlton,17/10/1998
Everton,tied,Liverpool,17/10/1998
Man United,beat,Wimbledon,17/10/1998
Middlesbrough,beat,Blackburn,17/10/1998
Newcastle,beat,Derby,17/10/1998
Nott'm Forest,tied,Leeds,17/10/1998
West Ham,tied,Aston Villa,17/10/1998
Coventry,beat,Sheffield Weds,18/10/1998
Leicester,beat,Tottenham,19/10/1998
Aston Villa,tied,Leicester,24/10/1998
Charlton,beat,West Ham,24/10/1998
Derby,tied,Man United,24/10/1998
Liverpool,beat,Nott'm Forest,24/10/1998
Sheffield Weds,tied,Everton,24/10/1998
Southampton,beat,Coventry,24/10/1998
Tottenham,beat,Newcastle,24/10/1998
Wimbledon,tied,Middlesbrough,24/10/1998
Arsenal,beat,Blackburn,25/10/1998
Leeds,tied,Chelsea,25/10/1998
Arsenal,beat,Coventry,31/10/1998
Derby,tied,Leeds,31/10/1998
Man United,beat,Everton,31/10/1998
Leicester,beat,Liverpool,31/10/1998
West Ham,beat,Newcastle,31/10/1998
Sheffield Weds,tied,Southampton,31/10/1998
Wimbledon,tied,Blackburn,31/10/1998
Middlesbrough,tied,Nott'm Forest,01/11/1998
Tottenham,tied,Charlton,02/11/1998
Aston Villa,beat,Tottenham,07/11/1998
Coventry,beat,Blackburn,07/11/1998
Charlton,tied,Leicester,07/11/1998
Derby,beat,Liverpool,07/11/1998
Wimbledon,beat,Nott'm Forest,07/11/1998
Southampton,tied,Middlesbrough,07/11/1998
Arsenal,beat,Everton,08/11/1998
Leeds,beat,Sheffield Weds,08/11/1998
Man United,tied,Newcastle,08/11/1998
West Ham,tied,Chelsea,08/11/1998
Arsenal,tied,Tottenham,14/11/1998
Charlton,tied,Middlesbrough,14/11/1998
Chelsea,beat,Wimbledon,14/11/1998
Leeds,beat,Liverpool,14/11/1998
Man United,beat,Blackburn,14/11/1998
Newcastle,tied,Sheffield Weds,14/11/1998
Aston Villa,beat,Southampton,14/11/1998
West Ham,beat,Leicester,14/11/1998
Coventry,beat,Everton,15/11/1998
Nott'm Forest,tied,Derby,16/11/1998
Liverpool,beat,Aston Villa,21/11/1998
Southampton,beat,Blackburn,21/11/1998
Leeds,beat,Charlton,21/11/1998
Chelsea,beat,Leicester,21/11/1998
Middlesbrough,beat,Coventry,21/11/1998
Sheffield Weds,beat,Man United,21/11/1998
Tottenham,beat,Nott'm Forest,21/11/1998
Wimbledon,beat,Arsenal,21/11/1998
West Ham,beat,Derby,22/11/1998
Everton,beat,Newcastle,23/11/1998
Everton,beat,Charlton,28/11/1998
Chelsea,tied,Sheffield Weds,28/11/1998
Coventry,tied,Leicester,28/11/1998
Newcastle,beat,Wimbledon,28/11/1998
Nott'm Forest,tied,Aston Villa,28/11/1998
Derby,beat,Southampton,28/11/1998
West Ham,beat,Tottenham,28/11/1998
Arsenal,tied,Middlesbrough,29/11/1998
Liverpool,beat,Blackburn,29/11/1998
Man United,beat,Leeds,29/11/1998
Aston Villa,tied,Man United,05/12/1998
Blackburn,beat,Charlton,05/12/1998
Derby,tied,Arsenal,05/12/1998
Everton,tied,Chelsea,05/12/1998
Leeds,beat,West Ham,05/12/1998
Leicester,beat,Southampton,05/12/1998
Tottenham,beat,Liverpool,05/12/1998
Wimbledon,beat,Coventry,05/12/1998
Middlesbrough,tied,Newcastle,06/12/1998
Sheffield Weds,beat,Nott'm Forest,07/12/1998
Chelsea,beat,Aston Villa,09/12/1998
Blackburn,tied,Newcastle,12/12/1998
Derby,tied,Chelsea,12/12/1998
Everton,beat,Southampton,12/12/1998
Leicester,beat,Nott'm Forest,12/12/1998
Middlesbrough,beat,West Ham,12/12/1998
Sheffield Weds,beat,Charlton,12/12/1998
Tottenham,tied,Man United,12/12/1998
Aston Villa,beat,Arsenal,13/12/1998
Wimbledon,beat,Liverpool,13/12/1998
Leeds,beat,Coventry,14/12/1998
Man United,tied,Chelsea,16/12/1998
Chelsea,beat,Tottenham,19/12/1998
Coventry,tied,Derby,19/12/1998
Liverpool,beat,Sheffield Weds,19/12/1998
Middlesbrough,beat,Man United,19/12/1998
Newcastle,beat,Leicester,19/12/1998
Nott'm Forest,tied,Blackburn,19/12/1998
Southampton,beat,Wimbledon,19/12/1998
West Ham,beat,Everton,19/12/1998
Arsenal,beat,Leeds,20/12/1998
Aston Villa,beat,Charlton,21/12/1998
Arsenal,beat,West Ham,26/12/1998
Blackburn,beat,Aston Villa,26/12/1998
Coventry,tied,Tottenham,26/12/1998
Everton,tied,Derby,26/12/1998
Man United,beat,Nott'm Forest,26/12/1998
Liverpool,beat,Middlesbrough,26/12/1998
Leeds,beat,Newcastle,26/12/1998
Leicester,beat,Sheffield Weds,26/12/1998
Chelsea,beat,Southampton,26/12/1998
Wimbledon,beat,Charlton,26/12/1998
Aston Villa,beat,Sheffield Weds,28/12/1998
Arsenal,beat,Charlton,28/12/1998
Derby,beat,Middlesbrough,28/12/1998
Leicester,tied,Blackburn,28/12/1998
Liverpool,beat,Newcastle,28/12/1998
Nott'm Forest,tied,Southampton,28/12/1998
Tottenham,beat,Everton,28/12/1998
West Ham,beat,Coventry,28/12/1998
Chelsea,tied,Man United,29/12/1998
Leeds,tied,Wimbledon,29/12/1998
Arsenal,tied,Liverpool,09/01/1999
Blackburn,beat,Leeds,09/01/1999
Coventry,beat,Nott'm Forest,09/01/1999
Everton,tied,Leicester,09/01/1999
Middlesbrough,tied,Aston Villa,09/01/1999
Chelsea,beat,Newcastle,09/01/1999
Sheffield Weds,tied,Tottenham,09/01/1999
Southampton,beat,Charlton,09/01/1999
Wimbledon,beat,Derby,09/01/1999
Man United,beat,West Ham,10/01/1999
Chelsea,beat,Coventry,16/01/1999
Derby,beat,Blackburn,16/01/1999
Leeds,beat,Middlesbrough,16/01/1999
Man United,beat,Leicester,16/01/1999
Liverpool,beat,Southampton,16/01/1999
Arsenal,beat,Nott'm Forest,16/01/1999
Tottenham,tied,Wimbledon,16/01/1999
Sheffield Weds,beat,West Ham,16/01/1999
Charlton,tied,Newcastle,17/01/1999
Aston Villa,beat,Everton,18/01/1999
Blackburn,tied,Tottenham,30/01/1999
Coventry,beat,Liverpool,30/01/1999
Nott'm Forest,beat,Everton,30/01/1999
Middlesbrough,tied,Leicester,30/01/1999
Newcastle,beat,Aston Villa,30/01/1999
Derby,beat,Sheffield Weds,30/01/1999
Southampton,beat,Leeds,30/01/1999
Wimbledon,tied,West Ham,30/01/1999
Arsenal,beat,Chelsea,31/01/1999
Man United,beat,Charlton,31/01/1999
Man United,beat,Derby,02/02/1999
Blackburn,beat,Aston Villa,06/02/1999
Chelsea,beat,Southampton,06/02/1999
Newcastle,beat,Leeds,06/02/1999
Sheffield Weds,beat,Leicester,06/02/1999
Liverpool,beat,Middlesbrough,06/02/1999
Man United,beat,Nott'm Forest,06/02/1999
Tottenham,tied,Coventry,06/02/1999
Arsenal,beat,West Ham,06/02/1999
Derby,beat,Everton,07/02/1999
Charlton,beat,Wimbledon,08/02/1999
Charlton,beat,Liverpool,13/02/1999
West Ham,beat,Nott'm Forest,13/02/1999
Leeds,beat,Aston Villa,17/02/1999
Chelsea,tied,Blackburn,17/02/1999
Everton,beat,Middlesbrough,17/02/1999
Man United,tied,Arsenal,17/02/1999
Newcastle,beat,Coventry,17/02/1999
Arsenal,beat,Leicester,20/02/1999
Sheffield Weds,beat,Blackburn,20/02/1999
Man United,beat,Coventry,20/02/1999
Charlton,beat,Derby,20/02/1999
Leeds,beat,Everton,20/02/1999
Liverpool,tied,West Ham,20/02/1999
Middlesbrough,tied,Tottenham,20/02/1999
Chelsea,beat,Nott'm Forest,20/02/1999
Southampton,beat,Newcastle,20/02/1999
Wimbledon,tied,Aston Villa,21/02/1999
Coventry,beat,Aston Villa,27/02/1999
Charlton,tied,Nott'm Forest,27/02/1999
Chelsea,beat,Liverpool,27/02/1999
Everton,tied,Wimbledon,27/02/1999
Man United,beat,Southampton,27/02/1999
Sheffield Weds,beat,Middlesbrough,27/02/1999
Tottenham,tied,Derby,27/02/1999
West Ham,beat,Blackburn,27/02/1999
Newcastle,tied,Arsenal,28/02/1999
Leeds,beat,Leicester,01/03/1999
Tottenham,beat,Southampton,02/03/1999
Wimbledon,beat,Sheffield Weds,03/03/1999
Coventry,beat,Charlton,06/03/1999
Southampton,beat,West Ham,06/03/1999
Leicester,beat,Wimbledon,06/03/1999
Arsenal,beat,Sheffield Weds,09/03/1999
Everton,beat,Blackburn,10/03/1999
Derby,beat,Aston Villa,10/03/1999
Leeds,beat,Tottenham,10/03/1999
Newcastle,beat,Nott'm Forest,10/03/1999
West Ham,beat,Chelsea,13/03/1999
Coventry,tied,Blackburn,13/03/1999
Derby,beat,Liverpool,13/03/1999
Arsenal,beat,Everton,13/03/1999
Leicester,tied,Charlton,13/03/1999
Man United,beat,Newcastle,13/03/1999
Leeds,beat,Sheffield Weds,13/03/1999
Tottenham,beat,Aston Villa,13/03/1999
Nott'm Forest,beat,Wimbledon,13/03/1999
Middlesbrough,beat,Southampton,14/03/1999
Arsenal,beat,Coventry,20/03/1999
Blackburn,beat,Wimbledon,20/03/1999
Leeds,beat,Derby,20/03/1999
Middlesbrough,beat,Nott'm Forest,20/03/1999
Southampton,beat,Sheffield Weds,20/03/1999
West Ham,beat,Newcastle,20/03/1999
Chelsea,beat,Aston Villa,21/03/1999
Man United,beat,Everton,21/03/1999
Aston Villa,tied,West Ham,02/04/1999
Blackburn,tied,Middlesbrough,03/04/1999
Chelsea,beat,Charlton,03/04/1999
Newcastle,beat,Derby,03/04/1999
Leeds,beat,Nott'm Forest,03/04/1999
Liverpool,beat,Everton,03/04/1999
Coventry,beat,Sheffield Weds,03/04/1999
Southampton,tied,Arsenal,03/04/1999
Leicester,beat,Tottenham,03/04/1999
Wimbledon,tied,Man United,03/04/1999
Coventry,beat,Southampton,05/04/1999
Sheffield Weds,beat,Everton,05/04/1999
Middlesbrough,beat,Wimbledon,05/04/1999
Newcastle,tied,Tottenham,05/04/1999
Nott'm Forest,tied,Liverpool,05/04/1999
Charlton,beat,West Ham,05/04/1999
Arsenal,beat,Blackburn,06/04/1999
Leicester,tied,Aston Villa,06/04/1999
Aston Villa,beat,Southampton,10/04/1999
Derby,beat,Nott'm Forest,10/04/1999
Leicester,tied,West Ham,10/04/1999
Middlesbrough,beat,Charlton,10/04/1999
Everton,beat,Coventry,11/04/1999
Chelsea,beat,Wimbledon,11/04/1999
Leeds,tied,Liverpool,12/04/1999
Middlesbrough,tied,Chelsea,14/04/1999
Charlton,tied,Leeds,17/04/1999
Middlesbrough,beat,Coventry,17/04/1999
Aston Villa,beat,Liverpool,17/04/1999
Man United,beat,Sheffield Weds,17/04/1999
Everton,beat,Newcastle,17/04/1999
Tottenham,beat,Nott'm Forest,17/04/1999
Southampton,tied,Blackburn,17/04/1999
West Ham,beat,Derby,17/04/1999
Chelsea,tied,Leicester,18/04/1999
Arsenal,beat,Wimbledon,19/04/1999
Tottenham,beat,Charlton,20/04/1999
Leicester,beat,Liverpool,21/04/1999
Sheffield Weds,tied,Newcastle,21/04/1999
Aston Villa,beat,Nott'm Forest,24/04/1999
Liverpool,beat,Blackburn,24/04/1999
Derby,tied,Southampton,24/04/1999
Everton,beat,Charlton,24/04/1999
Leicester,beat,Coventry,24/04/1999
Arsenal,beat,Middlesbrough,24/04/1999
West Ham,beat,Tottenham,24/04/1999
Wimbledon,tied,Newcastle,24/04/1999
Leeds,tied,Man United,25/04/1999
Sheffield Weds,tied,Chelsea,25/04/1999
Charlton,tied,Blackburn,01/05/1999
Chelsea,beat,Everton,01/05/1999
Coventry,beat,Wimbledon,01/05/1999
Liverpool,beat,Tottenham,01/05/1999
Man United,beat,Aston Villa,01/05/1999
Newcastle,tied,Middlesbrough,01/05/1999
Nott'm Forest,beat,Sheffield Weds,01/05/1999
Southampton,beat,Leicester,01/05/1999
Leeds,beat,West Ham,01/05/1999
Arsenal,beat,Derby,02/05/1999
Chelsea,beat,Leeds,05/05/1999
Derby,beat,Leicester,05/05/1999
Liverpool,tied,Man United,05/05/1999
Arsenal,beat,Tottenham,05/05/1999
Charlton,beat,Aston Villa,08/05/1999
Nott'm Forest,beat,Blackburn,08/05/1999
Derby,tied,Coventry,08/05/1999
Everton,beat,West Ham,08/05/1999
Leicester,beat,Newcastle,08/05/1999
Sheffield Weds,beat,Liverpool,08/05/1999
Southampton,beat,Wimbledon,08/05/1999
Man United,beat,Middlesbrough,09/05/1999
Tottenham,tied,Chelsea,10/05/1999
Leeds,beat,Arsenal,11/05/1999
Blackburn,tied,Man United,12/05/1999
Arsenal,beat,Aston Villa,16/05/1999
Sheffield Weds,beat,Charlton,16/05/1999
Chelsea,beat,Derby,16/05/1999
Coventry,tied,Leeds,16/05/1999
Liverpool,beat,Wimbledon,16/05/1999
Man United,beat,Tottenham,16/05/1999
Newcastle,tied,Blackburn,16/05/1999
Nott'm Forest,beat,Leicester,16/05/1999
Southampton,beat,Everton,16/05/1999
West Ham,beat,Middlesbrough,16/05/1999
Arsenal,beat,Leicester,07/08/1999
Chelsea,beat,Sunderland,07/08/1999
Southampton,beat,Coventry,07/08/1999
Leeds,tied,Derby,07/08/1999
Bradford,beat,Middlesbrough,07/08/1999
Aston Villa,beat,Newcastle,07/08/1999
Liverpool,beat,Sheffield Weds,07/08/1999
Wimbledon,beat,Watford,07/08/1999
West Ham,beat,Tottenham,07/08/1999
Everton,tied,Man United,08/08/1999
Tottenham,beat,Newcastle,09/08/1999
Arsenal,beat,Derby,10/08/1999
Sunderland,beat,Watford,10/08/1999
Middlesbrough,beat,Wimbledon,10/08/1999
Aston Villa,beat,Everton,11/08/1999
Leicester,beat,Coventry,11/08/1999
Man United,beat,Sheffield Weds,11/08/1999
Leeds,beat,Southampton,11/08/1999
Bradford,tied,Sheffield Weds,14/08/1999
Middlesbrough,beat,Derby,14/08/1999
Leicester,tied,Chelsea,14/08/1999
Watford,beat,Liverpool,14/08/1999
Man United,beat,Leeds,14/08/1999
Sunderland,tied,Arsenal,14/08/1999
Tottenham,beat,Everton,14/08/1999
Wimbledon,tied,Coventry,14/08/1999
Southampton,beat,Newcastle,15/08/1999
Aston Villa,tied,West Ham,16/08/1999
Chelsea,beat,Aston Villa,21/08/1999
Coventry,beat,Derby,21/08/1999
Everton,beat,Southampton,21/08/1999
Leeds,beat,Sunderland,21/08/1999
Middlesbrough,beat,Liverpool,21/08/1999
Newcastle,tied,Wimbledon,21/08/1999
Tottenham,beat,Sheffield Weds,21/08/1999
Watford,beat,Bradford,21/08/1999
West Ham,beat,Leicester,21/08/1999
Man United,beat,Arsenal,22/08/1999
Liverpool,beat,Leeds,23/08/1999
Leicester,beat,Middlesbrough,24/08/1999
Aston Villa,beat,Watford,24/08/1999
Arsenal,beat,Bradford,25/08/1999
Man United,beat,Coventry,25/08/1999
Everton,beat,Wimbledon,25/08/1999
Sunderland,beat,Newcastle,25/08/1999
Derby,beat,Sheffield Weds,25/08/1999
Aston Villa,beat,Middlesbrough,28/08/1999
West Ham,beat,Bradford,28/08/1999
Derby,beat,Everton,28/08/1999
Liverpool,beat,Arsenal,28/08/1999
Southampton,beat,Sheffield Weds,28/08/1999
Leeds,beat,Tottenham,28/08/1999
Chelsea,beat,Wimbledon,28/08/1999
Sunderland,tied,Coventry,29/08/1999
Leicester,beat,Watford,30/08/1999
Man United,beat,Newcastle,30/08/1999
Arsenal,beat,Aston Villa,11/09/1999
Chelsea,beat,Newcastle,11/09/1999
Leeds,beat,Coventry,11/09/1999
Man United,beat,Liverpool,11/09/1999
Middlesbrough,beat,Southampton,11/09/1999
Everton,beat,Sheffield Weds,11/09/1999
Sunderland,beat,Leicester,11/09/1999
West Ham,beat,Watford,11/09/1999
Wimbledon,tied,Derby,11/09/1999
Bradford,tied,Tottenham,12/09/1999
Aston Villa,beat,Bradford,18/09/1999
Sunderland,beat,Derby,18/09/1999
Leicester,tied,Liverpool,18/09/1999
Man United,tied,Wimbledon,18/09/1999
Arsenal,beat,Southampton,18/09/1999
Watford,beat,Chelsea,18/09/1999
Everton,beat,West Ham,19/09/1999
Leeds,beat,Middlesbrough,19/09/1999
Newcastle,beat,Sheffield Weds,19/09/1999
Tottenham,beat,Coventry,19/09/1999
Arsenal,beat,Watford,25/09/1999
Coventry,beat,West Ham,25/09/1999
Bradford,beat,Derby,25/09/1999
Leeds,beat,Newcastle,25/09/1999
Leicester,beat,Aston Villa,25/09/1999
Man United,tied,Southampton,25/09/1999
Chelsea,beat,Middlesbrough,25/09/1999
Sunderland,beat,Sheffield Weds,25/09/1999
Wimbledon,tied,Tottenham,26/09/1999
Everton,beat,Liverpool,27/09/1999
Aston Villa,tied,Liverpool,02/10/1999
Sunderland,beat,Bradford,02/10/1999
Everton,tied,Coventry,02/10/1999
Sheffield Weds,beat,Wimbledon,02/10/1999
Chelsea,beat,Man United,03/10/1999
Newcastle,beat,Middlesbrough,03/10/1999
Leicester,beat,Tottenham,03/10/1999
Leeds,beat,Watford,03/10/1999
West Ham,beat,Arsenal,03/10/1999
Southampton,tied,Derby,04/10/1999
Arsenal,beat,Everton,16/10/1999
Coventry,beat,Newcastle,16/10/1999
Tottenham,beat,Derby,16/10/1999
Leeds,beat,Sheffield Weds,16/10/1999
Leicester,beat,Southampton,16/10/1999
Liverpool,beat,Chelsea,16/10/1999
Man United,beat,Watford,16/10/1999
Wimbledon,beat,Bradford,16/10/1999
Middlesbrough,beat,West Ham,17/10/1999
Sunderland,beat,Aston Villa,18/10/1999
Aston Villa,tied,Wimbledon,23/10/1999
Bradford,beat,Leicester,23/10/1999
Arsenal,beat,Chelsea,23/10/1999
Sheffield Weds,tied,Coventry,23/10/1999
Southampton,tied,Liverpool,23/10/1999
Tottenham,beat,Man United,23/10/1999
Everton,tied,Leeds,24/10/1999
Middlesbrough,beat,Watford,24/10/1999
West Ham,tied,Sunderland,24/10/1999
Newcastle,beat,Derby,25/10/1999
Liverpool,beat,West Ham,27/10/1999
Arsenal,tied,Newcastle,30/10/1999
Derby,beat,Chelsea,30/10/1999
Leeds,beat,West Ham,30/10/1999
Leicester,beat,Sheffield Weds,30/10/1999
Man United,beat,Aston Villa,30/10/1999
Middlesbrough,beat,Everton,30/10/1999
Wimbledon,tied,Southampton,30/10/1999
Coventry,beat,Watford,31/10/1999
Sunderland,beat,Tottenham,31/10/1999
Liverpool,beat,Bradford,01/11/1999
Southampton,beat,Aston Villa,06/11/1999
Bradford,tied,Coventry,06/11/1999
Liverpool,beat,Derby,06/11/1999
Man United,beat,Leicester,06/11/1999
Middlesbrough,tied,Sunderland,06/11/1999
Sheffield Weds,tied,Watford,06/11/1999
Chelsea,tied,West Ham,07/11/1999
Newcastle,tied,Everton,07/11/1999
Tottenham,beat,Arsenal,07/11/1999
Wimbledon,beat,Leeds,07/11/1999
Arsenal,beat,Middlesbrough,20/11/1999
Man United,beat,Derby,20/11/1999
Everton,tied,Chelsea,20/11/1999
Leeds,beat,Bradford,20/11/1999
Leicester,beat,Wimbledon,20/11/1999
Tottenham,beat,Southampton,20/11/1999
Liverpool,beat,Sunderland,20/11/1999
Watford,tied,Newcastle,20/11/1999
West Ham,beat,Sheffield Weds,21/11/1999
Coventry,beat,Aston Villa,22/11/1999
Leicester,beat,Coventry,27/11/1999
Everton,tied,Aston Villa,27/11/1999
Middlesbrough,tied,Wimbledon,27/11/1999
Sunderland,beat,Watford,27/11/1999
West Ham,beat,Liverpool,27/11/1999
Arsenal,beat,Derby,28/11/1999
Chelsea,beat,Bradford,28/11/1999
Leeds,beat,Southampton,28/11/1999
Newcastle,beat,Tottenham,28/11/1999
Newcastle,beat,Aston Villa,04/12/1999
Bradford,tied,Middlesbrough,04/12/1999
Arsenal,beat,Leicester,04/12/1999
Man United,beat,Everton,04/12/1999
Southampton,tied,Coventry,04/12/1999
Sunderland,beat,Chelsea,04/12/1999
Wimbledon,beat,Watford,04/12/1999
Leeds,beat,Derby,05/12/1999
Liverpool,beat,Sheffield Weds,05/12/1999
Tottenham,tied,West Ham,06/12/1999
Arsenal,tied,Wimbledon,18/12/1999
Aston Villa,beat,Sheffield Weds,18/12/1999
Bradford,beat,Newcastle,18/12/1999
Derby,beat,Leicester,18/12/1999
Liverpool,beat,Coventry,18/12/1999
Middlesbrough,beat,Tottenham,18/12/1999
Sunderland,beat,Southampton,18/12/1999
Everton,beat,Watford,18/12/1999
Man United,beat,West Ham,18/12/1999
Leeds,beat,Chelsea,19/12/1999
Coventry,beat,Arsenal,26/12/1999
Aston Villa,beat,Derby,26/12/1999
Everton,beat,Sunderland,26/12/1999
Leeds,beat,Leicester,26/12/1999
Man United,beat,Bradford,26/12/1999
Newcastle,tied,Liverpool,26/12/1999
Sheffield Weds,beat,Middlesbrough,26/12/1999
Chelsea,beat,Southampton,26/12/1999
Tottenham,beat,Watford,26/12/1999
Wimbledon,tied,West Ham,26/12/1999
Arsenal,beat,Leeds,28/12/1999
Bradford,tied,Everton,28/12/1999
Newcastle,beat,Leicester,28/12/1999
Liverpool,beat,Wimbledon,28/12/1999
Sunderland,tied,Man United,28/12/1999
Watford,beat,Southampton,28/12/1999
West Ham,tied,Derby,28/12/1999
Aston Villa,tied,Tottenham,29/12/1999
Chelsea,beat,Sheffield Weds,29/12/1999
Derby,beat,Watford,03/01/2000
Everton,tied,Leicester,03/01/2000
Aston Villa,beat,Leeds,03/01/2000
Newcastle,tied,West Ham,03/01/2000
Sheffield Weds,tied,Arsenal,03/01/2000
Southampton,beat,Bradford,03/01/2000
Tottenham,beat,Liverpool,03/01/2000
Wimbledon,beat,Sunderland,03/01/2000
Coventry,tied,Chelsea,04/01/2000
Bradford,tied,Chelsea,08/01/2000
Chelsea,beat,Tottenham,12/01/2000
Arsenal,beat,Sunderland,15/01/2000
Chelsea,tied,Leicester,15/01/2000
Coventry,beat,Wimbledon,15/01/2000
Everton,tied,Tottenham,15/01/2000
Derby,beat,Middlesbrough,15/01/2000
Sheffield Weds,beat,Bradford,15/01/2000
Liverpool,beat,Watford,15/01/2000
West Ham,tied,Aston Villa,15/01/2000
Newcastle,beat,Southampton,16/01/2000
Aston Villa,tied,Chelsea,22/01/2000
Bradford,beat,Watford,22/01/2000
Derby,tied,Coventry,22/01/2000
West Ham,beat,Leicester,22/01/2000
Liverpool,tied,Middlesbrough,22/01/2000
Southampton,beat,Everton,22/01/2000
Sheffield Weds,beat,Tottenham,22/01/2000
Wimbledon,beat,Newcastle,22/01/2000
Leeds,beat,Sunderland,23/01/2000
Man United,tied,Arsenal,24/01/2000
Man United,beat,Middlesbrough,29/01/2000
Man United,beat,Sheffield Weds,02/02/2000
Aston Villa,beat,Watford,05/02/2000
Bradford,beat,Arsenal,05/02/2000
Derby,tied,Sheffield Weds,05/02/2000
Leicester,beat,Middlesbrough,05/02/2000
Liverpool,beat,Leeds,05/02/2000
Man United,beat,Coventry,05/02/2000
Southampton,beat,West Ham,05/02/2000
Sunderland,tied,Newcastle,05/02/2000
Chelsea,beat,Tottenham,05/02/2000
Everton,beat,Wimbledon,06/02/2000
Chelsea,beat,Wimbledon,12/02/2000
Coventry,beat,Sunderland,12/02/2000
Everton,beat,Derby,12/02/2000
Leeds,beat,Tottenham,12/02/2000
Newcastle,beat,Man United,12/02/2000
Southampton,beat,Sheffield Weds,12/02/2000
Watford,tied,Leicester,12/02/2000
West Ham,beat,Bradford,12/02/2000
Liverpool,beat,Arsenal,13/02/2000
Aston Villa,beat,Middlesbrough,14/02/2000
Middlesbrough,beat,Coventry,19/02/2000
Man United,beat,Leeds,20/02/2000
Arsenal,beat,Southampton,26/02/2000
Bradford,tied,Aston Villa,26/02/2000
Chelsea,beat,Watford,26/02/2000
Tottenham,beat,Coventry,26/02/2000
Middlesbrough,tied,Leeds,26/02/2000
Newcastle,beat,Sheffield Weds,26/02/2000
Sunderland,tied,Derby,26/02/2000
Everton,beat,West Ham,26/02/2000
Wimbledon,tied,Man United,26/02/2000
Derby,beat,Wimbledon,04/03/2000
Everton,tied,Sheffield Weds,04/03/2000
Man United,tied,Liverpool,04/03/2000
Chelsea,beat,Newcastle,04/03/2000
Southampton,tied,Middlesbrough,04/03/2000
Tottenham,tied,Bradford,04/03/2000
West Ham,beat,Watford,04/03/2000
Aston Villa,tied,Arsenal,05/03/2000
Leeds,beat,Coventry,05/03/2000
Leicester,beat,Sunderland,05/03/2000
West Ham,beat,Southampton,08/03/2000
Aston Villa,beat,Coventry,11/03/2000
Chelsea,tied,Everton,11/03/2000
Liverpool,tied,Sunderland,11/03/2000
Man United,beat,Derby,11/03/2000
Newcastle,beat,Watford,11/03/2000
Sheffield Weds,beat,West Ham,11/03/2000
Tottenham,beat,Southampton,11/03/2000
Wimbledon,beat,Leicester,11/03/2000
Leeds,beat,Bradford,12/03/2000
Middlesbrough,beat,Arsenal,12/03/2000
